明火麻辣肚锅,/shop/9966882,小吃快餐,东城区安定门内大街分司厅胡同3号 15294988111,烧烤 安定门,冷面 涮毛肚 筋皮,30,-,-,-,25
肯德基(光彩路店) 分店,/shop/2816980,小吃快餐,丰台区光彩路慧时欣园10号楼1楼 67233049,快餐/简餐 刘家窑,特色:休闲小憩??随便吃吃??可送外卖,30,6.8,7.1,7.1,25
肯德基(右安门店) 分店,/shop/2817004,小吃快餐,西城区右安门大街2号迦南公寓C座1楼 83516485,快餐/简餐 右安门,吮指原味鸡 葡式蛋挞 新奥尔良烤鸡腿堡,32,6.4,6.8,6.8,25
疯狂烤翅(通州店) 分店,/shop/2197648,小吃快餐,通州区云景里商业楼福客隆超市底商 ,烧烤 梨园,培根香葱卷 烤翅 蜜汁烤翅,33,6,5.5,5.6,25
姥姥家春饼店(三元桥店) 分店,/shop/13727624,小吃快餐,朝阳区三元西桥 13366626996,其他小吃 亮马桥/三元桥,炒扁豆 红烧肉 酱炒鸡蛋,34,6.8,7,7.1,25
褡裢火烧,/shop/2443120,小吃快餐,大兴区旧宫镇北马路宣颐家园旁 87919927,老北京小吃 旧宫,炖黄鱼 褡裢火烧 炸灌肠,34,6.6,6.1,6.8,25
果园老农(白石桥店) 分店,/shop/4539201,小吃快餐,海淀区首体南路9号主语城法宝超市B1楼第3号 15711015990,零食 食品茶酒 紫竹桥,西梅 美国大杏仁,34,6.6,6.7,7,25
天福号(护国寺店) 分店,/shop/2551675,小吃快餐,西城区护国寺大街154号 66118986,熟食 食品茶酒 新街口,酱肘子 大香肠 蒜肠,36,6.9,6.4,6.2,25
蒙味烧麦居,/shop/10016213,小吃快餐,朝阳区北苑家园清友园小区4号楼底商 13021972591,其他小吃 北苑家园,内蒙烤肉 烧麦 羊杂汤,37,-,-,-,25
原生态烤工坊,/shop/2024320,小吃快餐,朝阳区阜通东大街南端东侧 84716293,烧烤 望京,烤鸡翅 烤排骨 疙瘩汤,38,7,7.4,7.2,25
稻香村(北七家第32营业部) 分店,/shop/2430037,小吃快餐,昌平区北七家科技园区北京稻香村食品厂西门 81766753,老北京小吃 食品茶酒 天通苑,拿破仑 各种熟食 各种糕点,40,7.2,7.2,7.5,25
小闫烧烤,/shop/5439013,小吃快餐,昌平区北环路 69728901,烧烤 昌平镇,烤鱼 肉筋 烤鲶鱼,48,7.9,6.8,7.2,25
烤宴,/shop/6413652,小吃快餐,朝阳区垡头翠城馨园340楼1号 67796888,烧烤 十八里店,炙子烤肉 羊蝎子 疙瘩汤,49,6.1,6.3,6.1,25
果园老农(阜成路店) 分店,/shop/5265187,小吃快餐,海淀区阜成路33号甲1楼1门102号 68983070,零食 食品茶酒 航天桥,西梅 开心果 无花果,43,7.4,7.5,7.7,25
老边饺子馆(潘家园店) 分店,/shop/9036173,小吃快餐,朝阳区潘家园东路南口51号 51456698,饺子 婚宴酒店 劲松/潘家园,素三鲜 猪肉酸菜 宫保鸡丁,51,7.2,7.3,7.7,25
有一串吧,/shop/12599169,小吃快餐,朝阳区青年路27号院3号楼3-2室 56610369,烧烤 十里堡,重庆烤鱼 碳烤羊腿 烤香菇,59,-,-,-,25
八音锦州海鲜烧烤,/shop/8038977,小吃快餐,朝阳区百子湾路16号后现代城小区内B会所112室（环岛西北侧） 87732330,烧烤 大望路,烤凤爪 烤生蚝 烤鸽子,53,6.1,6,6,25
花家地甲7号,/shop/8824910,小吃快餐,朝阳区阜通东大街 64740366,烧烤 望京,烤鸡翅 厚切牛小排 红酒,124,7.3,8.2,8.2,25
北京林业大学三食堂,/shop/2819437,北京菜,海淀区清华东路35号北京林业大学内 ,家常菜 五道口,特色:随便吃吃??供应早餐,6,6.1,6.9,5.8,25
首都师范大学外事餐厅,/shop/2663125,北京菜,海淀区西三环北路105号首师大西门附近 68902537,家常菜 紫竹桥,疙瘩汤 宫保鸡丁盖饭,29,6.5,6.4,6,25
红实家常菜,/shop/2259592,北京菜,朝阳区西坝河东里16号院 64639600,家常菜 左家庄,宫保鸡丁 干烧鱼 砂锅丸子,27,7,6.3,7.2,25
国群利发餐厅,/shop/511761,北京菜,朝阳区和平里东街丁1号 84215751,家常菜 安贞 和平里,红烧狗肉 尖椒狗肉 狗肉,37,6.5,6.2,6,25
鱼米之乡,/shop/4525107,北京菜,海淀区北洼路 68471995,家常菜 航天桥,干锅鸭头 干锅土豆 酸汤鮰鱼,37,6.4,6.5,6.4,25
茂盛烤鸭店,/shop/508240,北京菜,东城区东内南小街139号 64010577,烤鸭 家常菜 东直门,焦溜肥肠 烤鸭,40,5.7,6,5.8,25
布衣一品,/shop/8867383,北京菜,朝阳区高碑店兴隆西街2号潮青汇6楼 65447785,家常菜 十里堡,干锅有机菜花 水煮鱼,46,5.5,6.1,5.6,25
鼎春楼(蓝调沙龙店) 分店,/shop/2867620,北京菜,通州区翠屏里14号蓝调沙龙西区底商26号 81573811,家常菜 梨园,炸酱面 烤鸭,42,6.7,7.3,7.2,25
煌城根烤鸭,/shop/5285446,北京菜,朝阳区芳草地北巷甲1号 85610278,烤鸭 朝外大街,没有,47,5.3,4.5,5,25
意德祥金玉酒家,/shop/2643841,北京菜,石景山区鲁谷74号院瑞达大厦1楼 68689168,家常菜 鲁谷,烤鸭 酸菜鱼 铁锅茄子,41,5.8,5.9,5.8,25
玉梅大酒店,/shop/2254300,北京菜,顺义区顺义区左堤路顺密路 89478293,家常菜,肉龙 水库鱼头,42,6.9,6.7,6.8,25
圣泉山农家院饭庄,/shop/4044691,北京菜,近郊怀柔区圣泉山风景区停车场内10号院 13621203121,农家菜 怀柔,农家小炖肉 烤虹鳟鱼 拌野菜,42,-,-,-,25
小桥人家酒楼,/shop/5335687,北京菜,大兴区西红门世嘉博苑3号楼65号 63309097,家常菜 西红门,扬州炒饭 蟹黄豆腐 全道蹄花鱼,53,6.7,6.8,6.3,25
虹鳟鱼一条街,/shop/2588758,北京菜,近郊怀柔区红螺寺外 ,家常菜 怀柔,烤虹鳟鱼 炸花椒芽 小鸡炖蘑菇,59,6.6,6.7,6.6,25
红果园餐厅,/shop/2265967,北京菜,海淀区交通大学9号教学楼东侧 51688177,家常菜 北下关,烤鸭 蟹粉狮子头 大拌菜,51,7.4,7.3,7,25
鑫亮亮海鲜酒楼,/shop/2332510,北京菜,大兴区旧宫镇旧宫村第四村委会西南 87972785,家常菜 旧宫,大虾 蓝莓山药 野山菌丸子汤,65,6.8,6.7,7.1,25
渔洋楼,/shop/2564896,北京菜,大兴区黄村镇双河南路1号 69290268,家常菜 婚宴酒店 黄村,特色:朋友聚餐??商务宴请,64,6.6,6.9,6.7,25
黄叶村酒家,/shop/2436889,北京菜,海淀区卧佛寺路植物园东门 82599121,家常菜 香山,特色:有露天位??朋友聚餐??休闲小憩,67,4.6,7.9,5.7,25
蟹岛天垅塬,/shop/3017062,北京菜,朝阳区蟹岛路1号蟹岛度假村内 84335608,农家菜 朝阳其它,凉皮 干锅菜花 烤羊排,72,6.2,7.1,6.3,25
旻园御膳饭庄,/shop/2234080,北京菜,东城区坛内东里7号天坛公园内西二门北 67020422,官府菜 婚宴酒店 天坛,豌豆黄 斋宫菜,122,6.7,7.4,7,25
静之湖酒店,/shop/2572819,北京菜,昌平区兴寿镇桃峪口市级度假区 61709988,家常菜,千岛湖鱼头泡饼 西域烤羊排,186,6.9,7.5,7.4,25
Danny‘s Hot Dog(香江北路店),/shop/4224351,西餐,朝阳区香江北路28号赛特奥莱旁 ,西式简餐 马泉营,特色:随便吃吃??休闲小憩??有露天位,22,6.1,6.5,6.6,25
赛百味(新奥店) 分店,/shop/6024263,西餐,朝阳区湖景东路11号新奥购物中心B1楼 ,西式简餐 亚运村,金枪鱼 意大利经典 意大利香肠,21,6.8,7,6.4,25
有间餐吧,/shop/8046639,西餐,海淀区太平路46号院北门向西200m 15712929258,其他西餐 五棵松,披萨 沙拉 香酥鸡肉卷,26,-,-,-,25
快客利西餐厅,/shop/4532218,西餐,朝阳区朝阳门外大街乙6号朝外SOHO-A座0611号 57031788,比萨 朝外大街,土豆泥,27,3.8,4.4,4.3,25
达美乐比萨(大成路店) 分店,/shop/6104322,西餐,丰台区青塔西路11号1楼1-5号 4008825252,比萨 青塔,夏威夷匹萨 孜然鸡翅 巧克力溶浆蛋糕,49,7.5,7.5,7.6,25
Dog On Fire热狗店,/shop/5610594,西餐,朝阳区三里屯Village南区S3-13号 64178568,西式简餐 三里屯,热狗,47,6.5,6.8,7,25
贝蒂丽雅法式披萨,/shop/6115602,西餐,石景山区八角东街 56208008,其他西餐 古城/八角,贝蒂披萨 法式蜗牛,45,6.3,7,7,25
鸟州力,/shop/5304439,日本,朝阳区霄云路32号快客2楼 15210035317,日式烧烤/铁板烧 亮马桥/三元桥,烤牛肠 乌冬面 烤鸡翅,115,7.6,7.3,8,25
红叶日本料理,/shop/5637193,日本,朝阳区建国门外大街乙12号LG双子座大厦5楼 51208998,日本料理 建外大街 国贸,烤鳗鱼 什锦生鱼片,125,7.1,7.7,7.7,25
粤江上品,/shop/4656798,日本,海淀区北太平庄花园路68号甲 62075188,粤菜 日式烧烤/铁板烧 北太平庄,河豚 卤味拼盘,246,6.1,6.5,6.4,25
渝香源特色风味小吃,/shop/2120872,川菜,海淀区成府路40号 62542863,川菜 五道口,特色:随便吃吃,14,6.5,6.1,6.5,25
渝满贯,/shop/2615014,川菜,昌平区东关路 ,川菜 昌平镇,东东包 豆浆 凉面,11,7.1,6.3,6.5,25
京城第一羯,/shop/2344414,川菜,西城区大六部口街4号 66038432,川菜 羊蝎子 西单,水煮鱼 酸汤鱼 酸辣蕨根粉,36,6.6,6.3,6.4,25
川渝人家,/shop/3127669,川菜,海淀区北四环中路279号展春园小区菜市场旁 82373188,川菜 五道口,烤鱼,31,5.9,6.3,6,25
石锅盛世,/shop/6851831,川菜,东城区交道口东大街113号天客隆超市2楼 84011927,川菜 东四,石锅啤酒牛腩 石锅花椒鸡 石锅焖干饭,38,6.5,6.8,6.7,25
VV烤鱼锦州烧烤,/shop/3680197,川菜,昌平区文华西路 13701011235,羊蝎子 烤鱼 回龙观,香辣烤鱼 烤韭菜 烤鲶鱼,35,7.3,6.9,7.3,25
山城人家,/shop/2502178,川菜,东城区东单北大街66号 65242687,川菜 王府井/东单,麻辣香锅 烤鱼,39,6.1,5.6,6,25
巫山碳烤全鱼,/shop/6107098,川菜,丰台区定安里12号楼 67280341,烤鱼 刘家窑,特色:可送外卖,34,5.7,5.5,6,25
珠江绿洲会所,/shop/2546071,川菜,朝阳区建国路18号珠江绿洲家园会所内 ,川菜 定福庄,特色:朋友聚餐,41,5.8,5.5,5,25
东坡家宴,/shop/5671955,川菜,海淀区科学院南路2号融科资讯中心C座B-103室 62313666,川菜 中关村,烤鱼 东坡扣肉 干锅花菜,41,6.8,7.2,6.9,25
小渝府麻辣香锅(花园桥店) 分店,/shop/5322066,川菜,海淀区花园桥老虎庙三虎桥35号院 15321573006,烤鱼 航天桥,烤鱼 麻辣香锅 精品炒菜,43,6.9,6.9,6.9,25
三苏川菜馆,/shop/1900294,川菜,昌平区西关环岛东 89785323,川菜 昌平镇,鱼香肉丝 罐罐豆花,43,6.7,6.6,6.7,25
香锅鸡煲店,/shop/5535644,川菜,西城区德源胡同4号 13717934610,香锅 广内大街,香锅鸡煲,47,6.3,6.1,6.4,25
大卫厨房,/shop/2490742,川菜,朝阳区百子湾路5号沿海赛洛城B5-109号 87214181,川菜 大望路,水煮鱼 馋嘴蛙 酸辣粉,41,7,7,7.5,25
蜀诚烤全鱼,/shop/2615068,川菜,昌平区东关路 ,烤鱼 昌平镇,烤鱼 豆豉烤鱼 香辣烤鱼,46,7,6.6,6.2,25
鱼虾私语,/shop/15096412,川菜,通州区梨园南街路口南行50米东方华业玫瑰底商临河里2号A6A7.妇幼保健医院南行1公里 80599080,川菜 梨园,秘制龙虾 香锅牛蛙 香辣皮皮虾,58,-,-,-,25
石锅鱼,/shop/3536374,川菜,通州区乔庄 ,川菜,石锅鱼,52,6.9,6.4,6.3,25
川府宴语,/shop/4294201,川菜,通州区云景东路1号园景东区大门对面 81518777,川菜 梨园,烤鱼,54,6.2,6.1,5.7,25
蜀满堂双流兔头(首都机场店) 分店,/shop/6007643,川菜,朝阳区首都机场生活区南竺园北门 64565352,川菜 香锅 首都机场,干锅兔头 干锅鸭头 碳烤稻香蛙,55,6.3,6.3,6.2,25
大鸭梨秘制麻辣香锅,/shop/5496161,川菜,丰台区警备东路6号一区 15313733427,香锅 丰台其它,特色:随便吃吃??免费停车??朋友聚餐,52,6.1,6.3,6.3,25
易老头三样菜,/shop/14897155,川菜,朝阳区七圣中街12号院爱琴海购物中心F4013-A ,川菜 左家庄,特色:可以刷卡,67,6.7,6.7,6.7,25
江边食尚巫山烤全鱼(望京店) 分店,/shop/6146138,川菜,朝阳区阜通东大街 64738875,烤鱼 望京,麻辣烤鱼 香辣烤鱼,64,7,7.2,7.3,25
黄记煌三汁焖锅(长阳店) 分店,/shop/5315528,川菜,房山区房山区长阳镇加州水郡西区商业C座2楼205号 57162415,其他火锅 香锅,鸡翅,66,5.2,5.6,5.4,25
五棵松饭店海鲜酒楼,/shop/511955,川菜,海淀区五棵松路91号五棵松饭店1层 68210873,川菜 五棵松,深井烧鹅 清蒸鲈鱼 肉松茶树菇,74,7,7,7.5,25
锦官居,/shop/5501574,川菜,海淀区北蜂窝路 51849999,川菜 公主坟/万寿路,特色:商务宴请??可以刷卡??家庭聚会,128,6.6,6.9,6.6,25
重庆鸡公煲 分店,/shop/5701890,火锅,海淀区永泰庄北路40号底商 56277022,其他火锅 清河,鸡公煲 牛蛙煲 宽粉,25,7.1,6.8,7,25
靓健回转自助火锅(亚运村店) 分店,/shop/3902812,火锅,朝阳区大屯路慧忠北里309号楼天创世缘B2楼 15711349697,其他火锅 亚运村,菠菜 煮鸡蛋 素菜,30,6.3,6.4,6.8,25
京城第一羯,/shop/2344414,火锅,西城区大六部口街4号 66038432,川菜 羊蝎子 西单,水煮鱼 酸汤鱼 酸辣蕨根粉,36,6.6,6.3,6.4,25
千味久品回转火锅,/shop/5349600,火锅,海淀区远大路1号金源新燕莎MALL5楼 ,其他火锅 远大路,宽粉,33,6.1,6.2,5.7,25
呷哺呷哺(门头沟物美店) 分店,/shop/5650227,火锅,近郊门头沟区双峪路物美大卖场1楼 ,其他火锅 门头沟,秘制麻酱 培根 糖蒜,39,7.4,7.6,7.7,25
VV烤鱼锦州烧烤,/shop/3680197,火锅,昌平区文华西路 13701011235,羊蝎子 烤鱼 回龙观,香辣烤鱼 烤韭菜 烤鲶鱼,35,7.3,6.9,7.3,25
大厨房(北环路店) 分店,/shop/581747,火锅,昌平区北环路北站西 80118785,其他火锅 昌平镇,肥牛 豆腐,37,7.4,7.5,7,25
天多小火锅(恒基店) 分店,/shop/5139089,火锅,东城区建国门内大街18号恒基大厦 65180828,其他火锅 建国门/北京站,小料,37,6,6.3,6.2,25
思州小筑,/shop/5260997,火锅,昌平区回龙观西大街9号院东亚新华16-7号 57469738,贵州菜 其他火锅 回龙观,啤酒鸭 牛杂火锅 麻辣牛杂火锅,37,-,-,-,25
元元洋(志新路店),/shop/2405785,火锅,海淀区志新路10号物美大卖场1楼 ,其他火锅 北太平庄,特色:随便吃吃??朋友聚餐,31,5.7,6,5.7,25
香辣锅,/shop/2498419,火锅,西城区西单北大街180号西单77街购物中心内 ,其他火锅 西单,香辣锅 魔芋丝 豆皮,38,6.7,5.7,6,25
老北京老铜锅四季涮肉,/shop/3431395,火锅,西城区腊竹胡同23号 13522997933,涮羊肉 虎坊桥,手切鲜羊肉 百叶 鲜肉,49,7,6.5,7.1,25
瑞泽园一品锅羊蝎子涮肉,/shop/3003958,火锅,石景山区八大处路58号 88705890,羊蝎子 苹果园,羊蝎子 抻面 冻豆腐,50,7,6.8,7,25
老诚一锅(大兴店) 分店,/shop/586908,火锅,大兴区宏康路 69293277,羊蝎子 西红门,宽粉 羊蝎子 精品锅,44,6.7,6.9,6.8,25
城一锅 分店,/shop/3884182,火锅,石景山区八角西街北口 68823906,羊蝎子 古城/八角,特色:家庭聚会??朋友聚餐??随便吃吃,48,6.7,6.8,6.8,25
呼伦贝尔草原蒙古包美食,/shop/14715327,火锅,昌平区西三旗三旗百汇商品城东门里 53692635,火锅 蒙古菜 回龙观,烤羊腿 火锅 生烤手扒肉,51,7,7.2,7.6,25
六尺坊老北京涮肉,/shop/2655967,火锅,海淀区恩济西街北口路西 88110626,涮羊肉 航天桥,手切鲜羊肉 鲜百叶 手切羊肉,55,7.7,7.1,7.4,25
东街涮肉,/shop/2628883,火锅,西城区苇坑胡同3号 83229059,涮羊肉 地安门,小三岔 涮肉 铜锅涮肉,57,7.9,7.6,8,25
鑫鑫华羊蝎子涮肉馆,/shop/2348053,火锅,丰台区角门北路23号 67562180,羊蝎子 洋桥/木樨园,羊蝎子 面片 羊尾,53,7.7,7.4,7.6,25
贵人斋涮肉坊,/shop/3443770,火锅,丰台区草桥北街6号楼恋日生活广场1楼 87584389,涮羊肉 草桥,羊肉,57,6.5,6.8,6.8,25
老诚一锅(石佛营店) 分店,/shop/6039431,火锅,朝阳区石佛营路十里堡北里1号 85816631,羊蝎子 十里堡,羊蝎子锅 大拌菜 蓝莓山药,70,6,6.1,6.1,25
悦捞福精品火锅,/shop/8038312,火锅,房山区房山区长阳镇昊天北大街48号加州水郡广场C座207号 80328281,其他火锅,菌汤锅底 虾滑 鲜切肉,64,-,-,-,25
黄记煌三汁焖锅(长阳店) 分店,/shop/5315528,火锅,房山区房山区长阳镇加州水郡西区商业C座2楼205号 57162415,其他火锅 香锅,鸡翅,66,5.2,5.6,5.4,25
御香苑肥牛火锅(通州总店) 分店,/shop/509332,火锅,通州区张家湾镇农业科技园区御香苑酒店1-2楼 61566677,其他火锅,金牌肥牛 精品肥牛 鲜肥牛,62,5.8,6,5.8,25
小马海鲜 (暂停营业),/shop/5502118,火锅,朝阳区工体北路 65522012,其他火锅 海鲜 三里屯,蒜蓉扇贝,71,6.6,6.7,6.9,25
金釜山烤肉(官庄路店) 分店,/shop/13784918,自助餐,朝阳区官庄路鑫兆家园综合楼15号楼3楼 57014938,自助餐 婚宴酒店 管庄,,49,-,-,-,25
金三环餐厅,/shop/514367,自助餐,丰台区大红门南木樨园18号金三环宾馆1-2楼 67237711,自助餐 婚宴酒店 大红门,烤鸭 水煮鱼,62,6.2,6.6,6.7,25
皇家大饭店咖啡厅,/shop/508877,自助餐,朝阳区北三环东路甲6号北京皇家大饭店内 59223388,自助餐 左家庄,咖啡 三文鱼 小牛肉火腿,141,6.6,7.5,7.2,25
金手勺(亦庄上海沙龙店) 分店,/shop/6076582,东北菜,大兴区天宝南街4号上海沙龙商业中心 ,东北菜 亦庄,肘子,39,7.1,6.7,6.8,25
王记腊汁肉白吉馍(酒仙桥店) 分店,/shop/2490913,西北菜,朝阳区酒仙桥路甲5号 64073600,西北菜 其他小吃 酒仙桥,肉夹馍 油泼扯面 米皮,14,6,5.6,6,25
陕味食族(东大桥店) 分店,/shop/5456322,西北菜,朝阳区东大桥路甲6号院门口 ,西北菜 朝外大街,肉夹馍,18,6,6,5.2,25
陕味食族(洋桥店) 分店,/shop/5684571,西北菜,丰台区南三环中路 ,西北菜 洋桥/木樨园,秦镇米皮 肉夹馍,18,7.2,7.4,7.6,25
顺口溜(酒仙桥店) 分店,/shop/9895886,西北菜,朝阳区酒仙桥中路24号院1号楼1楼 52983703,西北菜 其他小吃 酒仙桥,肉夹馍 招牌羊肉面 招牌无骨鸡,28,6.1,6.4,6.1,25
秦香,/shop/5641133,西北菜,朝阳区广泽路6号Class果岭社区13号楼底商 84730861,西北菜 望京,米皮 肉夹馍 羊肉泡馍,23,7.5,7.5,7.2,25
山丹丹食府(草桥欣园店) 分店,/shop/6859878,西北菜,丰台区镇国寺北街草桥欣园一区6号楼底商 67502232,西北菜 草桥,肉夹馍 麻酱凉皮 蒸茼蒿,42,6.3,6.1,5.9,25
四条印象之虾酷,/shop/2511658,海鲜,东城区东四四条 ,海鲜 东四,闭月羞花 小炒牛肉 炒肝尖,63,7.1,7.1,6.7,25
明珠海鲜加工档,/shop/2851771,海鲜,丰台区大红门石榴庄西街232号京深海鲜市场3楼 63449696,海鲜 刘家窑,鲍汁小鲍 咖喱蟹 鲍鱼鲍汁,69,6,5.1,5.4,25
小马海鲜 (暂停营业),/shop/5502118,海鲜,朝阳区工体北路 65522012,其他火锅 海鲜 三里屯,蒜蓉扇贝,71,6.6,6.7,6.9,25
思州小筑,/shop/5260997,贵州菜,昌平区回龙观西大街9号院东亚新华16-7号 57469738,贵州菜 其他火锅 回龙观,啤酒鸭 牛杂火锅 麻辣牛杂火锅,37,-,-,-,25
新疆快乐餐厅,/shop/2487859,新疆菜,西城区鼓楼东大街133号 64033228,新疆菜 地安门,烤羊肉串,31,6.8,6.7,6.8,25
古丽新疆菜,/shop/2620018,新疆菜,朝阳区南竺园路口 ,新疆菜 首都机场,大盘鸡 拉条子 烤馕,37,7,6.4,6.3,25
崇菜烤串,/shop/4504576,小吃快餐,东城区崇文门外大街3-5号新世界百货综合馆B1楼 13521123467,烧烤 崇文门,羊肉串 鸡心 牛腰,10,8.1,7,7.7,24
麦多馅饼(新世界百货时尚店) 分店,/shop/4107172,小吃快餐,东城区东打磨厂街7号新世界百货内 ,其他小吃 崇文门,猪肉香菇 香辣鱿鱼,6,7.3,6.9,7.2,24
印刷学院食堂,/shop/3204643,小吃快餐,大兴区兴华北路25号印刷学院内 60261217,快餐/简餐 黄村,特色:随便吃吃??朋友聚餐,10,6.1,6.4,6.6,24
肉卷饭团烧(文慧园店),/shop/9069433,小吃快餐,海淀区文慧园北路10号 62244475,其他小吃 北太平庄,紫苏奶酪饭团 海苔奶酪饭团 蜜汁鸡翅,10,5.3,5.6,5.9,24
伊缘串串香(灯市口店),/shop/2511697,小吃快餐,东城区东四北大街灯市口稻香村对面 ,麻辣烫 东四,蘑菇 豆肠 鱼豆腐,10,6.2,4.9,6.3,24
杜式酸辣粉 分店,/shop/4106702,小吃快餐,朝阳区惠新东街10号对外经贸大学东门 15712858301,粉面馆 对外经贸,酸辣粉,11,5.2,5.8,5.6,24
五色谷快餐,/shop/3059524,小吃快餐,海淀区上地中关村软件园 82773458,快餐/简餐 上地,特色:可送外卖??随便吃吃,11,6.1,6.3,6.5,24
武汉鸭脖店 分店,/shop/3331429,小吃快餐,海淀区志新路二里庄南口 82372365,熟食 食品茶酒 五道口,鸭翅 鸭脖 鸭头,12,7,6.6,6.9,24
庆丰包子铺(黄寺店) 分店,/shop/2054188,小吃快餐,西城区鼓楼外大街 62361706,包子 地安门,包子 炒肝,12,5,6.1,5.9,24
金栗香 分店,/shop/564504,小吃快餐,朝阳区金台路 ,零食 食品茶酒 朝阳公园/团结湖,糖炒栗子 炒瓜子,12,7.1,6.1,6.4,24
田老师红烧肉(丰台北路店) 分店,/shop/2399080,小吃快餐,丰台区丰台北路 ,快餐/简餐 六里桥/丽泽桥,红烧肉盖饭 肥牛饭 鱼香肉丝盖饭,12,6.7,6.7,6.4,24
如家美食城,/shop/3335893,小吃快餐,朝阳区酒仙桥路甲4号宏源大厦底商 59417152,快餐/简餐 酒仙桥,酸辣粉,12,6.3,6.4,6.4,24
麦饭堂(华腾国际店) 分店,/shop/3269956,小吃快餐,朝阳区大郊亭中街2号华腾国际甲2-15号 15313678390,快餐/简餐 双井,金牌鸡肉饭 牛肉面,13,5.4,5.4,5.3,24
庆丰包子铺(新华大街店) 分店,/shop/2450746,小吃快餐,通州区新华大街121号 69559137,包子 新华大街,包子 南瓜粥 梅干菜包子,13,6.5,6.7,6.3,24
老家肉饼(丰台桥南店) 分店,/shop/2679682,小吃快餐,丰台区韩庄子2里 63731236,快餐/简餐 看丹桥,肉饼 盖饭 豆腐脑,13,6.5,6.9,6.4,24
成都小吃 分店,/shop/2707159,小吃快餐,朝阳区对外经贸大学对门 ,其他小吃 对外经贸,特色:随便吃吃??休闲小憩??朋友聚餐,13,5.8,6.2,6.3,24
地瓜坊(霄云路店) 分店,/shop/3033565,小吃快餐,朝阳区霄云路霞光里30号院1号楼 64632968,零食 食品茶酒 亮马桥/三元桥,烤地瓜 地瓜片 紫薯片,14,6.8,6.7,7,24
桂林米粉,/shop/3030628,小吃快餐,西城区太平桥大街 85922735,粉面馆 西单,米粉 笋尖,14,6.9,5.5,6.5,24
魏家凉皮(春秀路店) 分店,/shop/14907791,小吃快餐,朝阳区春秀路幸福二村24号楼底商 51233779,小吃快餐 三里屯,秘制凉皮 南瓜粥 肉夹馍,15,7.1,7.5,7.4,24
老家肉饼(怡兴园店) 分店,/shop/2562613,小吃快餐,大兴区黄村西大街路口西 69250690,快餐/简餐 黄村,肉饼 馄饨 韭菜饼,15,7.1,7,7,24
护国寺小吃店(马连道店) 分店,/shop/6274225,小吃快餐,西城区马连道南路 ,老北京小吃 广外大街,豌豆黄 糖耳朵,16,6.3,6.5,6.8,24
陋食铭小吃,/shop/5642049,小吃快餐,朝阳区惠新东街 13811103833,其他小吃 对外经贸,肉味茄子饭,16,6.9,5.1,5.5,24
台湾正宗一品牛肉面,/shop/1918783,小吃快餐,海淀区中关村大街3号鼎好电子大厦5楼 ,粉面馆 中关村,牛肉面,16,6.9,6.1,6.1,24
古榕江桂林米粉(新街口北大街一... 分店,/shop/3548260,小吃快餐,西城区新街口北大街16号 83225033,粉面馆 新街口,牛腩米粉,16,6.9,6.3,6.7,24
晓月斋清真手擀面,/shop/568377,小吃快餐,西城区右安门内大街4号 83513539,粉面馆 右安门,茄子面 红烧牛肉面 羊肉汆面,16,6.6,5.4,5.8,24
金栗圣(航天桥店) 分店,/shop/3482683,小吃快餐,海淀区阜成路 ,零食 航天桥,糖炒栗子,16,7.4,6.8,7,24
老家肉饼(云岗店) 分店,/shop/3365488,小吃快餐,丰台区云岗南区 ,快餐/简餐 云岗,馄饨 肉饼 油条,16,6.7,6.9,6.9,24
筷乐家园(吉祥里店) 分店,/shop/3111622,小吃快餐,朝阳区朝外北街 65511870,快餐/简餐 朝外大街,特色:随便吃吃??休闲小憩??可送外卖,16,5.8,6.2,6.1,24
阿晨包子铺,/shop/11566699,小吃快餐,海淀区北太平庄桥西300米 62011899,包子 北太平庄,各种凉菜,16,5.7,6.6,6.7,24
全素斋(崇文门新世界店) 分店,/shop/2560888,小吃快餐,东城区崇文门外大街3-5号新世界百货地下超市 ,熟食 食品茶酒 崇文门,香菇面筋 素什锦,17,6.5,6.5,6.5,24
唐佬鸭,/shop/3891130,小吃快餐,昌平区鼓楼南大街15号新世纪商城1楼肯得基附近 ,其他小吃 昌平镇,凉皮 大盘鸡 羊肉串,17,7.4,6.9,7,24
河间驴肉火烧,/shop/2646628,小吃快餐,西城区鸭子桥路青年湖小学南门 ,其他小吃 右安门,驴肉火烧 驴杂汤,17,7.1,6.1,6.9,24
家美味牛肉面,/shop/4286493,小吃快餐,海淀区颐和园路8号畅春园美食街A09A号 ,粉面馆 中关村,没有,17,4.7,6,5.4,24
禾谷园(北蜂窝路店) 分店,/shop/2231896,小吃快餐,海淀区会城门北蜂窝路6-1号 63466456,快餐/简餐 公主坟/万寿路,酸汤肥牛 饺子 鱼香肉丝,18,6.2,6,5.9,24
面香八方(富力广场店) 分店,/shop/6109179,小吃快餐,朝阳区东三环中路65号富力广场B1楼大食代美食广场内 ,粉面馆 双井,茄汁牛腩拌面 酱香猪肉面 茄子肉丁面,18,6.7,6.5,6.8,24
辣道,/shop/4661001,小吃快餐,西城区西单横二条50号 13220188885,麻辣烫 西单,麻辣烫 凉皮 羊蹄,18,-,-,-,24
面师傅,/shop/4719265,小吃快餐,朝阳区惠新西街2栋平房 ,粉面馆 对外经贸,牛肉拉面 红烧牛肉面,18,5.7,6.5,6.5,24
